# VIPERS Database
# File    : VIPERS_W4_SPECTRO_PDR1.txt.gz
# Date    : 2013-10-15 10:46
# Table   : W4_SPECTRO_PDR1
# Columns : 14
# Rows    : 30698
# SQL     : SELECT W4_SPECTRO_PDR1.id_IAU, W4_SPECTRO_PDR1.num, W4_SPEC
#           TRO_PDR1.alpha, W4_SPECTRO_PDR1.delta, W4_SPECTRO_PDR1.selm
#           ag, W4_SPECTRO_PDR1.errselmag, W4_SPECTRO_PDR1.pointing, W4
#           _SPECTRO_PDR1.quadrant, W4_SPECTRO_PDR1.zflg, W4_SPECTRO_PD
#           R1.zspec, W4_SPECTRO_PDR1.epoch, W4_SPECTRO_PDR1.photoMask,
#            W4_SPECTRO_PDR1.tsr, W4_SPECTRO_PDR1.ssr FROM W4_SPECTRO_P
#           DR1
# id_IAU	num	alpha	delta	selmag	errselmag	pointing	quadrant	zflg	zspec	epoch	photoMask	tsr	ssr
# CHAR	VARCHAR	DOUBLE	DOUBLE	FLOAT	FLOAT	VARCHAR	INT	FLOAT	FLOAT	INT	CHAR	FLOAT	FLOAT
# 		deg	deg	mag	mag								
VIPERS 406100084	406100084	335.290803	1.250053	21.7373	0.0149	W4P040	4	  4.2	0.0000	2	1	0.4525	-1.000
VIPERS 406093904	406093904	335.291979	1.223555	21.5805	0.0138	W4P040	4	  3.5	0.7443	2	1	0.4525	0.838
VIPERS 406087093	406087093	335.293666	1.194964	22.0209	0.0194	W4P040	4	  2.2	0.6454	2	1	0.4524	0.756
VIPERS 406098162	406098162	335.294028	1.241896	22.0238	0.0321	W4P040	4	  4.2	0.7848	2	1	0.4524	0.771
VIPERS 406082081	406082081	335.295783	1.173455	22.2135	0.0224	W4P040	4	  3.4	0.0000	2	1	-1.0000	-1.000
VIPERS 406097248	406097248	335.297869	1.237912	22.0380	0.0248	W4P040	4	  4.2	0.7073	2	1	0.4524	0.771
VIPERS 406106831	406106831	335.299128	1.278908	21.9391	0.0217	W4P040	4	  4.5	0.4660	2	1	0.4508	0.696
VIPERS 406095912	406095912	335.300257	1.231471	21.7712	0.0197	W4P040	4	  2.5	0.5616	2	1	0.4508	0.844
VIPERS 406105658	406105658	335.300801	1.274771	22.4029	0.0383	W4P040	4	  4.2	0.7060	2	1	0.4463	0.771
VIPERS 406099025	406099025	335.303004	1.245559	22.0558	0.0282	W4P040	4	  4.5	0.7464	2	1	0.4524	0.771
VIPERS 406085654	406085654	335.307619	1.188251	22.1728	0.0413	W4P040	4	  3.5	0.8982	2	1	0.4524	0.750
VIPERS 406103926	406103926	335.308892	1.267067	22.1519	0.0284	W4P040	4	  0.0	9.9999	2	1	0.4524	-1.000
VIPERS 406082201	406082201	335.310028	1.173891	22.1288	0.0337	W4P040	4	  2.2	0.1478	2	0	-99.0000	-99.000
VIPERS 406081406	406081406	335.311497	1.170913	22.4851	0.0340	W4P040	4	  2.2	0.9369	2	1	0.4463	0.745
VIPERS 406095466	406095466	335.312080	1.230744	19.9956	0.0059	W4P040	4	  4.2	0.4248	2	0	-99.0000	-99.000
VIPERS 406096774	406096774	335.313371	1.235511	21.5010	0.0190	W4P040	4	  4.4	0.8047	2	1	0.4525	0.821
VIPERS 406086724	406086724	335.317052	1.193574	22.4170	0.0338	W4P040	4	  2.2	0.4235	2	1	0.4463	0.802
VIPERS 406097026	406097026	335.316357	1.237193	21.4351	0.0176	W4P040	4	  4.5	0.5550	2	1	0.4519	0.914
VIPERS 406107902	406107902	335.315962	1.283705	21.9782	0.0198	W4P040	4	  4.5	0.8003	2	1	0.4508	0.821
VIPERS 406094166	406094166	335.319127	1.224565	22.0637	0.0268	W4P040	4	  3.2	0.4680	2	0	-99.0000	-99.000
VIPERS 406086696	406086696	335.321222	1.193219	22.2480	0.0310	W4P040	4	  4.5	0.9676	2	1	0.4524	0.745
VIPERS 406108689	406108689	335.320356	1.286184	21.7166	0.0160	W4P040	4	 21.5	1.3117	2	1	-1.0000	-1.000
VIPERS 406108774	406108774	335.321428	1.286484	21.4087	0.0151	W4P040	4	  4.5	0.8033	2	1	0.4519	0.864
VIPERS 406089886	406089886	335.322655	1.205723	21.0674	0.0136	W4P040	4	  2.5	0.5577	2	1	0.4410	0.914
VIPERS 406080340	406080340	335.324387	1.166248	19.5295	0.0042	W4P040	4	  3.5	0.4727	2	1	0.4290	0.958
VIPERS 406090469	406090469	335.324150	1.209208	22.4231	0.0383	W4P040	4	  9.2	1.2440	2	1	0.4463	0.522
VIPERS 406100197	406100197	335.327141	1.250733	21.6894	0.0144	W4P040	4	  4.5	0.6450	2	1	0.4525	0.856
VIPERS 406084303	406084303	335.328939	1.181995	21.6875	0.0214	W4P040	4	  4.5	0.5291	2	1	0.4525	0.782
VIPERS 406100616	406100616	335.328855	1.252746	20.3378	0.0087	W4P040	4	  4.4	0.6963	2	1	0.4472	0.982
VIPERS 406080078	406080078	335.330494	1.165169	22.4990	0.0292	W4P040	4	  3.5	0.7568	2	1	0.4463	0.771
VIPERS 406093647	406093647	335.330277	1.223873	20.2620	0.0067	W4P040	4	  3.5	0.4832	2	1	0.4472	0.950
VIPERS 406092490	406092490	335.334603	1.216792	21.3683	0.0189	W4P040	4	  4.2	0.3297	2	0	-99.0000	-99.000
VIPERS 406096585	406096585	335.338488	1.234242	20.8510	0.0068	W4P040	4	 14.2	2.0015	2	1	-1.0000	-1.000
VIPERS 406099437	406099437	335.339941	1.246431	21.3012	0.0196	W4P040	4	  3.2	0.8970	2	1	0.4519	0.864
VIPERS 406096627	406096627	335.341523	1.235169	21.7747	0.0153	W4P040	4	  4.4	0.8988	2	1	0.4508	0.821
VIPERS 406088136	406088136	335.342897	1.198728	21.5222	0.0157	W4P040	4	  2.4	0.8061	2	1	0.4525	0.821
VIPERS 405117269	405117269	333.944479	1.363158	20.1866	0.0081	W4P035	1	  4.5	0.5656	2	1	0.4392	0.967
VIPERS 405127027	405127027	333.944490	1.406869	22.3315	0.0320	W4P035	1	  1.2	1.6414	2	1	0.4463	-1.000
VIPERS 405115294	405115294	333.945886	1.355054	22.0136	0.0234	W4P035	1	  3.2	0.5122	2	1	0.4524	0.646
VIPERS 405126981	405126981	333.947667	1.407703	20.7843	0.0134	W4P035	1	  4.5	0.6854	2	1	0.4479	0.959
VIPERS 405136575	405136575	333.947403	1.453183	20.4375	0.0091	W4P035	1	  4.5	0.6384	2	1	0.4472	0.982
VIPERS 405116416	405116416	333.949613	1.359822	21.8717	0.0275	W4P035	1	  9.2	1.4333	2	1	0.4508	0.617
VIPERS 405127716	405127716	333.949053	1.412190	19.5889	0.0061	W4P035	1	  3.2	0.4055	2	1	0.4290	0.985
VIPERS 405136067	405136067	333.950115	1.449182	20.9930	0.0125	W4P035	1	  3.5	0.4809	2	1	0.4479	0.884
VIPERS 405122439	405122439	333.951685	1.385855	21.6112	0.0170	W4P035	1	  4.4	0.5105	2	1	0.4525	0.782
VIPERS 405136221	405136221	333.951269	1.449171	22.0535	0.0286	W4P035	1	  4.5	0.6413	2	1	0.4524	0.756
VIPERS 405116083	405116083	333.952859	1.358254	21.7145	0.0192	W4P035	1	  3.5	0.5115	2	1	0.4525	0.782
VIPERS 405126605	405126605	333.952864	1.404963	22.0291	0.0238	W4P035	1	  3.5	0.7018	2	1	0.4524	0.771
VIPERS 405114346	405114346	333.954709	1.351286	21.9798	0.0247	W4P035	1	  2.2	0.3906	2	1	0.4508	0.799
VIPERS 405128203	405128203	333.954530	1.412027	22.3684	0.0414	W4P035	1	  2.5	1.2749	2	1	0.4463	0.614
VIPERS 405117813	405117813	333.956408	1.366194	22.3156	0.0477	W4P035	1	  2.5	0.5098	2	1	0.4463	0.646
VIPERS 405128444	405128444	333.956461	1.413421	22.1237	0.0275	W4P035	1	  1.5	0.8995	2	1	0.4524	-1.000
VIPERS 405112726	405112726	333.957748	1.343506	21.6907	0.0200	W4P035	1	  4.5	0.4832	2	1	0.4525	0.696
VIPERS 405130889	405130889	333.957774	1.424384	22.1401	0.0297	W4P035	1	  1.5	0.6335	2	1	0.4524	-1.000
VIPERS 405117355	405117355	333.959141	1.364029	20.1915	0.0072	W4P035	1	  4.4	0.5107	2	1	0.4392	0.966
VIPERS 405132199	405132199	333.959018	1.432417	20.3949	0.0101	W4P035	1	  4.5	0.5751	2	1	0.4472	0.967
VIPERS 405111414	405111414	333.960670	1.338185	22.9565	0.0566	W4P035	1	 20.0	9.9999	2	1	-99.0000	-99.000
VIPERS 405111528	405111528	333.961799	1.338085	22.2869	0.0430	W4P035	1	  4.2	0.9070	2	1	0.4463	0.745
VIPERS 405117432	405117432	333.965141	1.364491	20.4785	0.0119	W4P035	1	  4.5	0.6494	2	1	0.4472	0.982
VIPERS 405132646	405132646	333.965298	1.432917	20.6731	0.0110	W4P035	1	  4.5	0.8194	2	1	0.4582	0.905
VIPERS 405113711	405113711	333.967178	1.348115	22.2364	0.0286	W4P035	1	  4.5	0.9080	2	1	0.4524	0.745
VIPERS 405124144	405124144	333.967162	1.394656	20.0205	0.0046	W4P035	1	 13.2	1.6555	2	1	-1.0000	-1.000
VIPERS 405116318	405116318	333.969874	1.359213	21.9817	0.0319	W4P035	1	  2.5	0.9094	2	1	0.4508	0.781
VIPERS 405128162	405128162	333.970231	1.412758	20.3851	0.0133	W4P035	1	  3.5	0.5450	2	1	0.4472	0.966
VIPERS 405136647	405136647	333.969135	1.451871	21.0517	0.0122	W4P035	1	  4.2	0.4828	2	1	0.4410	0.776
VIPERS 405121576	405121576	333.975612	1.381767	20.8414	0.0120	W4P035	1	  4.5	0.5984	2	1	0.4479	0.949
VIPERS 405136912	405136912	333.974426	1.453166	21.7626	0.0213	W4P035	1	  4.5	0.5074	2	1	0.4508	0.782
VIPERS 405115539	405115539	333.978689	1.355962	21.9169	0.0262	W4P035	1	  4.5	0.5302	2	1	0.4508	0.782
VIPERS 405135048	405135048	333.977691	1.443984	21.6593	0.0225	W4P035	1	  4.5	0.5361	2	1	0.4525	0.782
VIPERS 405117713	405117713	333.980310	1.365866	22.4851	0.0362	W4P035	1	  1.2	0.2946	2	1	0.4463	-1.000
VIPERS 405132455	405132455	333.979765	1.431997	21.3054	0.0160	W4P035	1	  4.5	0.5612	2	1	0.4519	0.914
VIPERS 405132852	405132852	333.981491	1.433341	22.4134	0.0388	W4P035	1	  3.5	0.6887	2	1	0.4463	0.756
VIPERS 405121611	405121611	333.983427	1.381858	21.4911	0.0209	W4P035	1	  2.4	0.5971	2	1	0.4519	0.914
VIPERS 405131006	405131006	333.984179	1.426090	20.2365	0.0084	W4P035	1	  3.5	0.4853	2	1	0.4392	0.950
VIPERS 405116382	405116382	333.986916	1.360008	22.3899	0.0341	W4P035	1	  4.2	0.7044	2	1	0.4463	0.771
VIPERS 405134366	405134366	333.986160	1.440645	22.4445	0.0610	W4P035	1	  1.2	0.9660	2	1	0.4463	-1.000
VIPERS 405119394	405119394	333.989709	1.373105	22.2991	0.0358	W4P035	1	  1.2	1.6391	2	1	0.4463	-1.000
VIPERS 405132906	405132906	333.989263	1.433866	22.4087	0.0688	W4P035	1	  2.5	0.4834	2	1	0.4463	0.608
VIPERS 405111508	405111508	333.992145	1.338725	22.0036	0.0276	W4P035	1	  2.2	0.9380	2	1	0.4524	0.745
VIPERS 405120615	405120615	333.991698	1.378767	20.0317	0.0065	W4P035	1	  4.5	0.4789	2	1	0.4392	0.950
VIPERS 405132195	405132195	333.991914	1.430558	21.0539	0.0125	W4P035	1	  4.2	0.4827	2	1	0.4410	0.776
VIPERS 405119097	405119097	333.993774	1.370775	21.8799	0.0611	W4P035	1	  1.5	1.2397	2	1	0.4508	-1.000
VIPERS 405132494	405132494	333.993395	1.432016	20.1724	0.0064	W4P035	1	  4.2	0.0000	2	1	0.4392	-1.000
VIPERS 405112962	405112962	333.995483	1.344122	20.0803	0.0070	W4P035	1	  4.5	0.6977	2	1	0.4392	0.982
VIPERS 405136511	405136511	333.994791	1.451776	20.2354	0.0085	W4P035	1	  4.5	0.6474	2	1	0.4392	0.982
VIPERS 405112373	405112373	333.997161	1.342349	21.2341	0.0161	W4P035	1	  4.5	0.6486	2	1	0.4410	0.920
VIPERS 405121739	405121739	333.997645	1.382718	22.4922	0.0488	W4P035	1	  4.5	0.6444	2	1	0.4463	0.756
VIPERS 405132435	405132435	333.997042	1.431609	21.9102	0.0254	W4P035	1	  3.5	0.8017	2	1	0.4508	0.821
VIPERS 405132129	405132129	333.997894	1.431402	20.1648	0.0096	W4P035	1	 22.5	0.4831	2	1	-1.0000	-1.000
VIPERS 405113642	405113642	333.999670	1.347119	21.3283	0.0292	W4P035	1	  2.2	0.8954	2	1	0.4519	0.864
VIPERS 405125068	405125068	333.999999	1.397839	20.6675	0.0100	W4P035	1	  4.5	0.6402	2	1	0.4582	0.959
VIPERS 405133240	405133240	333.999508	1.436611	21.3655	0.0216	W4P035	1	  3.5	0.5743	2	1	0.4519	0.914
VIPERS 405117915	405117915	334.002250	1.365660	20.4639	0.0080	W4P035	1	  4.5	0.5784	2	1	0.4472	0.967
VIPERS 405128526	405128526	334.002572	1.414633	21.6016	0.0201	W4P035	1	  4.2	0.4885	2	0	-99.0000	-99.000
VIPERS 405138467	405138467	334.001538	1.460093	21.8495	0.0233	W4P035	1	  1.5	0.5224	2	1	0.4508	-1.000
VIPERS 405113995	405113995	334.004400	1.349516	21.6872	0.0180	W4P035	1	  4.5	0.7015	2	1	0.4525	0.838
VIPERS 405128409	405128409	334.004862	1.413556	22.3480	0.0439	W4P035	1	  3.5	0.6244	2	1	0.4463	0.756
VIPERS 405137679	405137679	334.004051	1.458691	19.6943	0.0061	W4P035	1	  4.5	0.5749	2	1	0.4290	0.952
VIPERS 405120450	405120450	334.007323	1.379404	20.3751	0.0137	W4P035	1	  4.5	0.6392	2	1	0.4472	0.982
VIPERS 405129081	405129081	334.006511	1.419284	20.2672	0.0081	W4P035	1	  4.5	0.4844	2	1	0.4472	0.950
VIPERS 405115780	405115780	334.008943	1.357298	22.3356	0.0369	W4P035	1	  4.5	0.6357	2	1	0.4463	0.756
VIPERS 405129887	405129887	334.009992	1.420209	22.0448	0.0249	W4P035	1	  3.5	0.4918	2	1	0.4524	0.608
VIPERS 405138628	405138628	334.009747	1.460671	21.3610	0.0150	W4P035	1	  2.5	0.9925	2	1	0.4519	0.815
VIPERS 405120482	405120482	334.012018	1.376775	21.8593	0.0416	W4P035	1	  2.5	0.6988	2	1	0.4508	0.856
VIPERS 405138764	405138764	334.011905	1.461162	22.2927	0.0320	W4P035	1	  3.5	1.0784	2	1	0.4463	0.619
VIPERS 405115613	405115613	334.013812	1.356870	22.3918	0.0343	W4P035	1	  3.5	0.7011	2	1	0.4463	0.771
VIPERS 405129865	405129865	334.013309	1.419965	21.0289	0.0125	W4P035	1	  3.5	0.4829	2	1	0.4410	0.776
VIPERS 405137601	405137601	334.013232	1.459591	21.9040	0.0399	W4P035	1	  2.5	0.5332	2	1	0.4508	0.782
VIPERS 405114015	405114015	334.016558	1.349978	22.3721	0.0337	W4P035	1	  3.2	0.7696	2	1	0.4463	0.771
VIPERS 405129341	405129341	334.015670	1.417420	21.9348	0.0226	W4P035	1	  3.5	0.4837	2	1	0.4508	0.696
VIPERS 405137634	405137634	334.016380	1.456354	22.4560	0.0879	W4P035	1	  2.2	0.2422	2	1	0.4463	0.380
VIPERS 405119947	405119947	334.017931	1.375406	22.4421	0.0390	W4P035	1	  2.2	0.6957	2	1	0.4463	0.756
VIPERS 405132757	405132757	334.017729	1.433142	22.1075	0.0384	W4P035	1	  2.2	0.3416	2	1	0.4524	0.908
VIPERS 405125760	405125760	334.020835	1.400762	21.1770	0.0187	W4P035	1	  4.5	0.7719	2	1	0.4410	0.903
VIPERS 405122156	405122156	334.022171	1.384594	21.8151	0.0269	W4P035	1	  3.5	0.6988	2	1	0.4508	0.856
VIPERS 405134312	405134312	334.022002	1.440695	20.9008	0.0128	W4P035	1	  3.5	0.6404	2	1	0.4479	0.959
VIPERS 405113840	405113840	334.024665	1.348851	22.4880	0.0505	W4P035	1	  2.5	0.9120	2	1	0.4463	0.745
VIPERS 405124817	405124817	334.024357	1.396385	21.3250	0.0146	W4P035	1	  4.5	0.7032	2	1	0.4519	0.903
VIPERS 405136300	405136300	334.024678	1.449548	22.0964	0.0497	W4P035	1	  1.2	1.4178	2	1	0.4524	-1.000
VIPERS 405119160	405119160	334.029125	1.371730	22.3290	0.0605	W4P035	1	  1.2	1.5871	2	1	0.4463	-1.000
VIPERS 405129815	405129815	334.029313	1.421464	19.6256	0.0060	W4P035	1	  4.4	0.4909	2	1	0.4290	0.958
VIPERS 405114055	405114055	334.033357	1.349538	22.3980	0.0366	W4P035	1	  4.5	0.8912	2	1	0.4463	0.750
VIPERS 405124629	405124629	334.033521	1.395881	22.3936	0.0356	W4P035	1	  3.2	1.3200	2	1	0.4463	0.614
VIPERS 405133760	405133760	334.033423	1.437647	22.3724	0.0524	W4P035	1	  4.5	0.5338	2	1	0.4463	0.646
VIPERS 405119008	405119008	334.035856	1.371223	21.9939	0.0255	W4P035	1	  3.2	0.5097	2	1	0.4508	0.782
VIPERS 405128132	405128132	334.035779	1.412123	21.8934	0.0219	W4P035	1	  4.5	0.7040	2	1	0.4508	0.838
VIPERS 405118928	405118928	334.037294	1.370853	21.9278	0.0254	W4P035	1	  4.5	0.7077	2	1	0.4508	0.838
VIPERS 405127333	405127333	334.037179	1.408124	22.4476	0.0361	W4P035	1	  3.5	0.7058	2	1	0.4463	0.771
VIPERS 405127695	405127695	334.038324	1.410278	22.4303	0.0362	W4P035	1	  2.2	0.0000	2	1	0.4463	-1.000
VIPERS 405123948	405123948	334.041812	1.392884	21.4057	0.0227	W4P035	1	  2.5	0.8808	2	1	0.4519	0.864
VIPERS 405122590	405122590	334.044780	1.386623	20.6646	0.0091	W4P035	1	  3.2	0.0000	2	1	0.4582	-1.000
VIPERS 405128685	405128685	334.046320	1.414715	22.3784	0.0470	W4P035	1	  2.5	0.6976	2	1	0.4463	0.756
VIPERS 405117240	405117240	334.048244	1.363781	22.0744	0.0301	W4P035	1	  4.5	0.6980	2	1	0.4524	0.756
VIPERS 405129067	405129067	334.047618	1.415959	21.5715	0.0175	W4P035	1	  4.5	0.6957	2	1	0.4525	0.856
VIPERS 405138669	405138669	334.047610	1.462061	20.5692	0.0089	W4P035	1	  3.2	0.5186	2	1	0.4582	0.935
VIPERS 405112544	405112544	334.050339	1.343113	22.4166	0.0520	W4P035	1	  2.5	0.7458	2	1	0.4463	0.771
VIPERS 405126113	405126113	334.049901	1.402301	20.9622	0.0127	W4P035	1	  4.5	0.7000	2	1	0.4479	0.939
VIPERS 405138153	405138153	334.049346	1.459883	19.9639	0.0070	W4P035	1	  4.5	0.5345	2	1	0.4628	0.983
VIPERS 405128992	405128992	334.052365	1.415726	21.5576	0.0163	W4P035	1	  4.4	0.6970	2	1	0.4525	0.856
VIPERS 405123702	405123702	334.053760	1.391683	22.3128	0.0345	W4P035	1	  3.5	0.9215	2	1	0.4463	0.745
VIPERS 405135902	405135902	334.054184	1.447768	22.4034	0.0658	W4P035	1	  1.2	0.8884	2	1	0.4463	-1.000
VIPERS 405115619	405115619	334.056589	1.361115	20.7438	0.0149	W4P035	1	  2.5	0.4861	2	1	0.4582	0.884
VIPERS 405126084	405126084	334.057653	1.402508	21.2219	0.0162	W4P035	1	  3.5	0.7471	2	1	0.4410	0.903
VIPERS 404118235	404118235	333.798850	1.363863	22.0746	0.0215	W4P035	2	  4.5	0.5863	2	1	0.4524	0.718
VIPERS 404134156	404134156	333.798722	1.435746	21.6906	0.0228	W4P035	2	  3.2	0.6470	2	1	0.4525	0.856
VIPERS 404116046	404116046	333.800386	1.354307	22.2185	0.0307	W4P035	2	  2.5	0.7148	2	1	0.4524	0.771
VIPERS 404127544	404127544	333.800268	1.405991	21.2949	0.0120	W4P035	2	  3.5	0.5804	2	1	0.4519	0.914
VIPERS 404138819	404138819	333.800744	1.456789	21.8981	0.0207	W4P035	2	  4.2	0.0000	2	1	0.4508	-1.000
VIPERS 404122949	404122949	333.802388	1.384962	22.0605	0.0327	W4P035	2	  3.5	0.7585	2	1	0.4524	0.771
VIPERS 404131694	404131694	333.802073	1.424208	21.4655	0.0155	W4P035	2	  3.5	1.0007	2	1	0.4519	0.646
VIPERS 404121284	404121284	333.803815	1.377930	21.7523	0.0174	W4P035	2	  4.5	0.7590	2	1	0.4508	0.838
VIPERS 404134198	404134198	333.804835	1.436765	19.7673	0.0055	W4P035	2	  4.5	0.5792	2	1	0.4628	0.952
VIPERS 405124611	405124611	333.806487	1.395816	22.4431	0.0396	W4P035	2	  3.2	0.7605	2	1	0.4463	0.771
VIPERS 405137536	405137536	333.806166	1.456413	22.4918	0.0555	W4P035	2	  1.2	1.2557	2	1	0.4463	-1.000
VIPERS 405133323	405133323	333.810796	1.435527	21.4713	0.0195	W4P035	2	  4.5	0.5807	2	1	0.4519	0.914
VIPERS 405110857	405110857	333.812698	1.335419	21.8579	0.0281	W4P035	2	  2.5	0.5830	2	1	0.4508	0.844
VIPERS 405120120	405120120	333.812761	1.375866	22.4281	0.0403	W4P035	2	  2.2	0.5860	2	1	0.4463	0.718
VIPERS 405110881	405110881	333.814152	1.335370	21.8791	0.0341	W4P035	2	  3.2	0.0000	2	1	0.4508	-1.000
VIPERS 405127807	405127807	333.814912	1.409821	22.0802	0.0455	W4P035	2	  4.2	0.6530	2	1	0.4524	0.756
VIPERS 405138087	405138087	333.814823	1.457926	22.4478	0.0385	W4P035	2	  3.5	1.0547	2	1	0.4463	0.619
VIPERS 405112618	405112618	333.816122	1.343260	21.4797	0.0173	W4P035	2	  4.2	0.5860	2	1	0.4519	0.914
VIPERS 405129874	405129874	333.817048	1.419875	20.5802	0.0101	W4P035	2	  4.5	0.6692	2	1	0.4582	0.959
VIPERS 405122044	405122044	333.818587	1.383723	21.5154	0.0228	W4P035	2	  2.5	0.5077	2	1	0.4525	0.782
VIPERS 405136194	405136194	333.819299	1.449400	21.7616	0.0389	W4P035	2	  3.2	0.8364	2	1	0.4508	0.821
VIPERS 405126205	405126205	333.820832	1.402709	22.0319	0.0300	W4P035	2	  4.2	0.7040	2	1	0.4524	0.771
VIPERS 405119176	405119176	333.822105	1.372064	21.5102	0.0153	W4P035	2	  4.2	0.0000	2	1	0.4525	-1.000
VIPERS 405128239	405128239	333.822644	1.412593	22.0358	0.0293	W4P035	2	  4.2	0.7499	2	1	0.4524	0.771
VIPERS 405122778	405122778	333.823982	1.387666	21.4565	0.0186	W4P035	2	  1.5	0.4824	2	1	0.4519	-1.000
VIPERS 405132898	405132898	333.824183	1.433651	22.0728	0.0296	W4P035	2	  2.2	0.5766	2	1	0.4524	0.718
VIPERS 405113460	405113460	333.826191	1.346791	21.8382	0.0311	W4P035	2	  2.2	0.5747	2	1	0.4508	0.844
VIPERS 405135513	405135513	333.826414	1.446172	21.5455	0.0183	W4P035	2	  4.5	0.5821	2	1	0.4525	0.844
VIPERS 405132748	405132748	333.828836	1.433047	21.9235	0.0292	W4P035	2	  3.5	0.5764	2	1	0.4508	0.844
VIPERS 405111543	405111543	333.829711	1.338604	21.9848	0.0280	W4P035	2	  4.2	0.7085	2	1	0.4508	0.838
VIPERS 405134543	405134543	333.831176	1.441969	20.8667	0.0127	W4P035	2	  4.4	0.8671	2	1	0.4479	0.905
VIPERS 405111000	405111000	333.831929	1.335959	21.7644	0.0217	W4P035	2	  3.4	0.5903	2	1	0.4508	0.844
VIPERS 405134397	405134397	333.832552	1.440840	21.8137	0.0281	W4P035	2	  1.2	0.5172	2	1	0.4508	-1.000
VIPERS 405137681	405137681	333.833974	1.456533	21.9930	0.0358	W4P035	2	  1.5	0.4802	2	1	0.4508	-1.000
VIPERS 405111884	405111884	333.835450	1.339837	21.6868	0.0189	W4P035	2	  3.2	0.5907	2	1	0.4525	0.844
VIPERS 405123752	405123752	333.835190	1.392445	20.2005	0.0075	W4P035	2	  4.5	0.5074	2	1	0.4392	0.966
VIPERS 405136500	405136500	333.835986	1.450712	21.4000	0.0197	W4P035	2	  3.2	0.4813	2	1	0.4519	0.776
VIPERS 405110803	405110803	333.837196	1.335336	21.6181	0.0188	W4P035	2	  2.5	1.1038	2	1	0.4525	0.533
VIPERS 405123933	405123933	333.837163	1.392712	20.8097	0.0133	W4P035	2	  4.2	0.0000	2	1	0.4479	-1.000
VIPERS 405116840	405116840	333.839579	1.361799	22.3245	0.0363	W4P035	2	  2.5	0.4551	2	1	0.4463	0.608
VIPERS 405128030	405128030	333.839585	1.411241	20.6156	0.0122	W4P035	2	  4.5	0.5886	2	1	0.4582	0.949
VIPERS 405138095	405138095	333.839890	1.460532	19.8238	0.0059	W4P035	2	  4.4	0.4800	2	1	0.4628	0.958
VIPERS 405112132	405112132	333.842051	1.341127	21.5697	0.0182	W4P035	2	  2.4	0.5894	2	1	0.4525	0.844
VIPERS 405125487	405125487	333.841633	1.399196	22.4926	0.0662	W4P035	2	  3.5	0.8420	2	1	0.4463	0.750
VIPERS 405137893	405137893	333.842255	1.459773	20.2069	0.0118	W4P035	2	  3.5	0.6394	2	1	0.4392	0.982
VIPERS 405111306	405111306	333.843693	1.337687	22.0506	0.0273	W4P035	2	  2.5	1.0175	2	1	0.4524	0.619
VIPERS 405132276	405132276	333.843649	1.430746	21.5372	0.0183	W4P035	2	  4.2	0.8486	2	1	0.4525	0.821
VIPERS 405114883	405114883	333.844576	1.354530	19.9171	0.0069	W4P035	2	 22.2	0.3742	2	1	-1.0000	-1.000
VIPERS 405115177	405115177	333.845697	1.354588	22.6343	0.0538	W4P035	2	 21.5	0.9108	2	1	-99.0000	-99.000
VIPERS 405115271	405115271	333.846284	1.354652	22.2908	0.0446	W4P035	2	  1.2	1.1509	2	1	0.4463	-1.000
VIPERS 405137746	405137746	333.847144	1.457208	20.9922	0.0114	W4P035	2	  4.5	0.4635	2	1	0.4479	0.884
VIPERS 405113486	405113486	333.849595	1.346934	21.8299	0.0346	W4P035	2	  1.5	0.9094	2	1	0.4508	-1.000
VIPERS 405125476	405125476	333.849117	1.400049	22.2508	0.0303	W4P035	2	  4.4	0.8422	2	1	0.4463	0.750
VIPERS 405137993	405137993	333.849616	1.458543	20.7403	0.0094	W4P035	2	  4.5	0.4702	2	1	0.4582	0.884
VIPERS 405112971	405112971	333.850836	1.344558	22.2095	0.0343	W4P035	2	  4.5	0.4777	2	1	0.4524	0.608
VIPERS 405111917	405111917	333.852149	1.339428	20.6136	0.0096	W4P035	2	  4.5	0.5082	2	1	0.4582	0.935
VIPERS 405121678	405121678	333.853185	1.382244	21.0593	0.0119	W4P035	2	  4.5	0.7219	2	1	0.4410	0.903
VIPERS 405131513	405131513	333.852690	1.427067	21.3956	0.0168	W4P035	2	  3.5	0.4797	2	1	0.4519	0.776
VIPERS 405129431	405129431	333.855029	1.417430	20.6069	0.0091	W4P035	2	  4.5	0.5791	2	1	0.4582	0.949
VIPERS 405138986	405138986	333.855399	1.462615	22.3237	0.0562	W4P035	2	  2.5	0.7232	2	1	0.4463	0.771
VIPERS 405112613	405112613	333.856159	1.342553	22.0255	0.0463	W4P035	2	  2.5	0.9688	2	1	0.4524	0.745
VIPERS 405123473	405123473	333.856707	1.390797	22.4355	0.0535	W4P035	2	  3.5	0.5757	2	1	0.4463	0.718
VIPERS 405137580	405137580	333.857613	1.455903	22.3121	0.0490	W4P035	2	  2.5	0.8705	2	1	0.4463	0.750
VIPERS 405123644	405123644	333.859041	1.391235	21.6222	0.0249	W4P035	2	  3.5	0.5903	2	1	0.4525	0.844
VIPERS 405136159	405136159	333.858941	1.449124	22.0430	0.0252	W4P035	2	  3.2	0.4798	2	1	0.4524	0.608
VIPERS 405110365	405110365	333.859884	1.333524	21.3909	0.0156	W4P035	2	  4.5	0.5854	2	1	0.4519	0.914
