# VIPERS Database
# File    : VIPERS_W1_SPECTRO_PDR1.txt.gz
# Date    : 2013-10-15 10:43
# Table   : W1_SPECTRO_PDR1
# Columns : 14
# Rows    : 30523
# SQL     : SELECT W1_SPECTRO_PDR1.id_IAU, W1_SPECTRO_PDR1.num, W1_SPEC
#           TRO_PDR1.alpha, W1_SPECTRO_PDR1.delta, W1_SPECTRO_PDR1.selm
#           ag, W1_SPECTRO_PDR1.errselmag, W1_SPECTRO_PDR1.pointing, W1
#           _SPECTRO_PDR1.quadrant, W1_SPECTRO_PDR1.zflg, W1_SPECTRO_PD
#           R1.zspec, W1_SPECTRO_PDR1.epoch, W1_SPECTRO_PDR1.photoMask,
#            W1_SPECTRO_PDR1.tsr, W1_SPECTRO_PDR1.ssr FROM W1_SPECTRO_P
#           DR1
# id_IAU	num	alpha	delta	selmag	errselmag	pointing	quadrant	zflg	zspec	epoch	photoMask	tsr	ssr
# CHAR	VARCHAR	DOUBLE	DOUBLE	FLOAT	FLOAT	VARCHAR	INT	FLOAT	FLOAT	INT	CHAR	FLOAT	FLOAT
# 		deg	deg	mag	mag								
VIPERS 116109598	116109598	36.102681	-5.070736	21.4239	0.0107	W1P119	4	 12.2	0.9634	2	1	0.4519	-1.000
VIPERS 116121887	116121887	36.104161	-5.011019	21.0979	0.0111	W1P119	4	  3.5	0.5653	2	1	0.4410	0.914
VIPERS 116135589	116135589	36.103190	-4.947541	21.5331	0.0178	W1P119	4	  3.2	0.6188	2	1	0.4525	0.856
VIPERS 116109472	116109472	36.105308	-5.071450	22.1691	0.0220	W1P119	4	  4.4	0.6818	2	1	0.4524	0.756
VIPERS 116136438	116136438	36.105861	-4.943873	22.3459	0.0269	W1P119	4	  2.5	0.8569	2	1	0.4463	0.750
VIPERS 116114500	116114500	36.107690	-5.047649	22.3215	0.0238	W1P119	4	  4.5	0.4953	2	1	0.4463	0.608
VIPERS 116122668	116122668	36.107547	-5.007725	21.0215	0.0094	W1P119	4	  3.5	0.5654	2	1	0.4410	0.914
VIPERS 116116896	116116896	36.109334	-5.034591	21.3923	0.0171	W1P119	4	  2.5	0.4932	2	1	0.4519	0.776
VIPERS 116125982	116125982	36.109516	-4.992014	22.2679	0.0269	W1P119	4	  0.0	9.9999	2	1	0.4463	-1.000
VIPERS 116127469	116127469	36.110980	-4.984493	21.0910	0.0112	W1P119	4	  2.5	0.4952	2	1	0.4410	0.776
VIPERS 116127193	116127193	36.114436	-4.985322	20.6017	0.0075	W1P119	4	  2.5	0.4948	2	1	0.4582	0.884
VIPERS 116114501	116114501	36.115558	-5.047251	21.8495	0.0158	W1P119	4	  4.5	0.5151	2	1	0.4508	0.782
VIPERS 116124094	116124094	36.117498	-5.000723	22.2600	0.0236	W1P119	4	 12.2	1.6764	2	1	0.4463	-1.000
VIPERS 116134698	116134698	36.117352	-4.949960	19.8695	0.0047	W1P119	4	  4.4	0.6178	2	1	0.4628	0.978
VIPERS 116112753	116112753	36.119093	-5.055105	20.6793	0.0086	W1P119	4	  4.5	0.6754	2	1	0.4582	0.959
VIPERS 116134039	116134039	36.119477	-4.954828	22.4259	0.0327	W1P119	4	  2.5	0.9387	2	1	0.4463	0.745
VIPERS 116112545	116112545	36.120787	-5.055942	21.7903	0.0291	W1P119	4	  2.2	1.2935	2	1	0.4508	0.617
VIPERS 116117668	116117668	36.122916	-5.031619	21.8941	0.0266	W1P119	4	  3.5	0.7895	2	1	0.4508	0.838
VIPERS 116128221	116128221	36.122675	-4.977925	19.4973	0.0045	W1P119	4	  4.2	0.4946	2	1	0.4866	1.000
VIPERS 116113814	116113814	36.123996	-5.050656	22.2527	0.0283	W1P119	4	  0.0	9.9999	2	1	0.4463	-1.000
VIPERS 116124140	116124140	36.124486	-5.001008	22.0287	0.0222	W1P119	4	  3.5	0.8344	2	1	0.4524	0.750
VIPERS 116134205	116134205	36.124549	-4.954305	21.9180	0.0176	W1P119	4	  3.5	0.7150	2	1	0.4508	0.838
VIPERS 116113796	116113796	36.126025	-5.050659	22.4330	0.0352	W1P119	4	  2.2	0.8086	2	1	0.4463	0.750
VIPERS 116117442	116117442	36.127816	-5.032723	21.2955	0.0133	W1P119	4	  1.5	0.4726	2	1	0.4519	-1.000
VIPERS 116129257	116129257	36.129472	-4.976786	21.4908	0.0159	W1P119	4	  3.5	0.4953	2	1	0.4519	0.776
VIPERS 116117586	116117586	36.131147	-5.032831	22.0443	0.0196	W1P119	4	  3.5	0.7907	2	1	0.4524	0.771
VIPERS 116112485	116112485	36.132623	-5.056203	21.7398	0.0306	W1P119	4	  3.5	0.4967	2	1	0.4525	0.696
VIPERS 116126401	116126401	36.132639	-4.990625	22.0207	0.0241	W1P119	4	  2.4	0.4574	2	1	0.4524	0.608
VIPERS 116117729	116117729	36.133958	-5.031169	21.4203	0.0254	W1P119	4	  1.5	0.9908	2	1	0.4519	-1.000
VIPERS 116136323	116136323	36.134510	-4.944452	22.1950	0.0273	W1P119	4	  3.5	0.4565	2	1	0.4524	0.608
VIPERS 116115963	116115963	36.136167	-5.040709	21.9884	0.0257	W1P119	4	  2.5	0.8342	2	1	0.4508	0.821
VIPERS 116128486	116128486	36.136113	-4.980780	21.7348	0.0204	W1P119	4	  1.2	0.0000	2	1	0.4525	-1.000
VIPERS 116109600	116109600	36.137624	-5.070635	22.3235	0.0435	W1P119	4	  2.5	1.0257	2	1	0.4463	0.619
VIPERS 116133676	116133676	36.138364	-4.956681	22.4307	0.0343	W1P119	4	  1.2	0.0000	2	1	0.4463	-1.000
VIPERS 116126075	116126075	36.139887	-4.991315	21.2112	0.0116	W1P119	4	  4.5	0.6807	2	1	0.4410	0.920
VIPERS 116136296	116136296	36.139990	-4.943690	21.1797	0.0134	W1P119	4	  2.2	0.6210	2	1	0.4410	0.920
VIPERS 116110018	116110018	36.143037	-5.066326	19.9990	0.0059	W1P119	4	  4.5	0.4931	2	1	0.4628	0.958
VIPERS 116118668	116118668	36.142926	-5.025433	21.4372	0.0154	W1P119	4	  3.2	0.9030	2	1	0.4519	0.815
VIPERS 116126491	116126491	36.143354	-4.988233	21.3333	0.0124	W1P119	4	  2.5	0.4628	2	1	0.4519	0.776
VIPERS 116116256	116116256	36.144422	-5.038812	21.4963	0.0129	W1P119	4	  3.5	0.5136	2	1	0.4519	0.858
VIPERS 116125541	116125541	36.144770	-4.992658	20.9949	0.0118	W1P119	4	  2.2	0.9040	2	1	0.4479	0.873
VIPERS 116112576	116112576	36.146558	-5.055875	20.7696	0.0086	W1P119	4	  3.5	0.4969	2	1	0.4479	0.884
VIPERS 116131952	116131952	36.146877	-4.964784	22.0303	0.0212	W1P119	4	  3.4	0.6798	2	1	0.4524	0.756
VIPERS 116113903	116113903	36.149137	-5.048824	21.1250	0.0156	W1P119	4	  3.4	0.9058	2	1	0.4410	0.815
VIPERS 116122423	116122423	36.149019	-5.008739	21.3386	0.0139	W1P119	4	  3.5	0.6494	2	1	0.4519	0.920
VIPERS 116113471	116113471	36.152498	-5.051249	21.6239	0.0170	W1P119	4	  2.5	0.9059	2	1	0.4525	0.781
VIPERS 116124175	116124175	36.153246	-4.996606	21.7518	0.0183	W1P119	4	  2.5	0.6819	2	1	0.4508	0.856
VIPERS 116134145	116134145	36.152566	-4.954667	21.8515	0.0186	W1P119	4	  1.2	0.0000	2	1	0.4508	-1.000
VIPERS 116113196	116113196	36.154551	-5.053392	21.6931	0.0212	W1P119	4	  2.4	0.6400	2	1	0.4525	0.856
VIPERS 116111025	116111025	36.155668	-5.063354	22.4118	0.0396	W1P119	4	  3.2	0.4969	2	1	0.4463	0.608
VIPERS 116112509	116112509	36.159779	-5.056961	22.3793	0.0280	W1P119	4	  4.2	0.5214	2	1	0.4463	0.646
VIPERS 116118394	116118394	36.162599	-5.028810	22.2578	0.0298	W1P119	4	  1.5	0.4683	2	1	0.4463	-1.000
VIPERS 116114350	116114350	36.165935	-5.046357	21.0471	0.0130	W1P119	4	  3.4	0.8600	2	1	0.4410	0.864
VIPERS 116135616	116135616	36.165861	-4.947404	22.2008	0.0323	W1P119	4	  1.2	0.4342	2	1	0.4524	-1.000
VIPERS 116115047	116115047	36.167630	-5.044524	21.8169	0.0184	W1P119	4	  2.5	1.2293	2	1	0.4508	0.533
VIPERS 116129120	116129120	36.167891	-4.976625	20.9339	0.0109	W1P119	4	  3.5	0.6747	2	1	0.4479	0.959
VIPERS 118114447	118114447	38.636723	-5.049614	21.5223	0.0220	W1P129	4	  3.5	0.7128	2	1	0.4525	0.838
VIPERS 118126613	118126613	38.639131	-4.990221	21.7393	0.0434	W1P129	4	  3.2	0.7120	2	1	0.4525	0.838
VIPERS 118133989	118133989	38.639742	-4.952824	21.7744	0.0314	W1P129	4	  3.5	0.5962	2	1	0.4508	0.844
VIPERS 118118723	118118723	38.641224	-5.028238	20.3962	0.0087	W1P129	4	  4.4	0.6627	2	1	0.4472	0.982
VIPERS 118131894	118131894	38.641527	-4.964530	21.8018	0.0263	W1P129	4	  4.5	0.7828	2	1	0.4508	0.838
VIPERS 118116941	118116941	38.643029	-5.037998	21.8117	0.0246	W1P129	4	  4.5	0.6632	2	1	0.4508	0.856
VIPERS 118133221	118133221	38.643297	-4.958129	21.7398	0.0221	W1P129	4	  4.5	0.7872	2	1	0.4525	0.838
VIPERS 118121487	118121487	38.644360	-5.014777	21.5987	0.0186	W1P129	4	  4.5	0.7110	2	1	0.4525	0.838
VIPERS 118121132	118121132	38.646061	-5.013492	20.3545	0.0090	W1P129	4	  4.5	0.7105	2	1	0.4472	0.967
VIPERS 118110310	118110310	38.647595	-5.070414	22.0388	0.0291	W1P129	4	  9.5	0.7809	2	1	0.4524	0.771
VIPERS 118125106	118125106	38.649233	-4.997985	22.1915	0.0422	W1P129	4	  2.5	0.7106	2	1	0.4524	0.771
VIPERS 118135281	118135281	38.649879	-4.947550	22.3104	0.0469	W1P129	4	  2.5	0.8873	2	1	0.4463	0.750
VIPERS 118113146	118113146	38.651466	-5.056725	22.4746	0.0463	W1P129	4	  4.5	0.6107	2	1	0.4463	0.756
VIPERS 118132609	118132609	38.651746	-4.961164	22.3405	0.0288	W1P129	4	  3.5	1.0457	2	1	0.4463	0.619
VIPERS 118118773	118118773	38.653416	-5.029437	21.7953	0.0252	W1P129	4	  3.5	0.4577	2	1	0.4508	0.696
VIPERS 118134083	118134083	38.653678	-4.951635	21.0459	0.0195	W1P129	4	  4.2	0.5678	2	1	0.4410	0.914
VIPERS 118125646	118125646	38.656157	-4.995534	21.7164	0.0174	W1P129	4	 12.2	1.7417	2	1	0.4525	-1.000
VIPERS 118134845	118134845	38.655807	-4.949691	21.5520	0.0203	W1P129	4	  3.5	0.6627	2	1	0.4525	0.856
VIPERS 118110750	118110750	38.657083	-5.066872	21.8858	0.0498	W1P129	4	  2.5	0.8646	2	1	0.4508	0.821
VIPERS 118117318	118117318	38.659358	-5.036204	21.8355	0.0242	W1P129	4	  4.5	0.7102	2	1	0.4508	0.838
VIPERS 118114185	118114185	38.661507	-5.052114	22.2574	0.0499	W1P129	4	  2.5	0.6628	2	1	0.4463	0.756
VIPERS 118111124	118111124	38.663119	-5.064863	22.1781	0.0398	W1P129	4	  4.5	0.5648	2	0	-99.0000	-99.000
VIPERS 118116328	118116328	38.666870	-5.041036	22.3941	0.0436	W1P129	4	  3.5	0.8842	2	1	0.4463	0.750
VIPERS 118116582	118116582	38.668037	-5.038911	22.0299	0.0463	W1P129	4	  9.5	0.8632	2	1	0.4524	0.750
VIPERS 118132902	118132902	38.669883	-4.956993	20.0054	0.0069	W1P129	4	  4.5	0.5507	2	1	0.4392	0.967
VIPERS 118115520	118115520	38.670922	-5.045128	22.3397	0.0371	W1P129	4	  3.2	0.7077	2	1	0.4463	0.771
VIPERS 118123417	118123417	38.671549	-5.005066	21.9277	0.0396	W1P129	4	  9.5	0.9848	2	1	0.4508	0.781
VIPERS 118132643	118132643	38.671464	-4.961333	22.4206	0.0456	W1P129	4	  1.5	0.6452	2	1	0.4463	-1.000
VIPERS 118133253	118133253	38.673776	-4.957639	21.8723	0.0270	W1P129	4	  4.5	0.5891	2	1	0.4508	0.844
VIPERS 118125303	118125303	38.674915	-4.997668	22.4859	0.0400	W1P129	4	  9.2	0.9514	2	1	0.4463	0.745
VIPERS 118134025	118134025	38.676997	-4.947560	20.0788	0.0095	W1P129	4	  4.5	0.8852	2	1	0.4392	0.879
VIPERS 118113969	118113969	38.678912	-5.052017	21.0497	0.0117	W1P129	4	  4.5	0.5127	2	1	0.4410	0.858
VIPERS 118132325	118132325	38.679146	-4.962082	22.2506	0.0541	W1P129	4	  1.5	0.6088	2	1	0.4463	-1.000
VIPERS 118110823	118110823	38.681791	-5.067174	21.2802	0.0175	W1P129	4	  9.5	0.8363	2	0	-99.0000	-99.000
VIPERS 118122444	118122444	38.681196	-5.010586	22.0090	0.0326	W1P129	4	  2.5	1.0957	2	1	0.4524	0.619
VIPERS 118131691	118131691	38.682157	-4.965209	21.1994	0.0128	W1P129	4	  4.5	0.6643	2	1	0.4410	0.920
VIPERS 118119534	118119534	38.683299	-5.025461	21.9251	0.0261	W1P129	4	  3.2	0.8654	2	1	0.4508	0.821
VIPERS 118117958	118117958	38.685255	-5.033234	22.2267	0.0285	W1P129	4	  4.5	0.6624	2	1	0.4524	0.756
VIPERS 118111560	118111560	38.686954	-5.063758	21.4767	0.0173	W1P129	4	  4.5	0.6417	2	1	0.4519	0.920
VIPERS 118132553	118132553	38.687477	-4.961296	21.6081	0.0176	W1P129	4	  4.5	0.7833	2	1	0.4525	0.838
VIPERS 118111425	118111425	38.688816	-5.065018	22.1708	0.0313	W1P129	4	  4.2	0.6421	2	1	0.4524	0.756
VIPERS 118134525	118134525	38.690286	-4.951272	21.9603	0.0243	W1P129	4	  4.2	0.4365	2	1	0.4508	0.799
VIPERS 118113342	118113342	38.691682	-5.055624	21.3434	0.0151	W1P129	4	  4.5	0.7855	2	1	0.4519	0.903
VIPERS 118114434	118114434	38.693165	-5.050500	21.7895	0.0201	W1P129	4	  4.5	0.7125	2	1	0.4508	0.838
VIPERS 118113149	118113149	38.696954	-5.055052	20.1322	0.0067	W1P129	4	  4.4	0.7122	2	1	0.4392	0.967
VIPERS 118122254	118122254	38.695278	-5.010565	20.5631	0.0089	W1P129	4	  4.5	0.4582	2	1	0.4582	0.884
VIPERS 118131879	118131879	38.695843	-4.960988	20.0881	0.0078	W1P129	4	  4.5	0.4596	2	1	0.4392	0.950
VIPERS 118110734	118110734	38.699752	-5.067838	20.9021	0.0098	W1P129	4	  4.5	0.7655	2	1	0.4479	0.939
VIPERS 118120790	118120790	38.700172	-5.018664	21.8346	0.0279	W1P129	4	  2.5	0.7803	2	1	0.4508	0.838
VIPERS 118131677	118131677	38.701322	-4.965554	22.0213	0.0268	W1P129	4	  2.5	0.9432	2	1	0.4524	0.745
VIPERS 118113138	118113138	38.703119	-5.056512	21.3778	0.0135	W1P129	4	  4.4	0.6634	2	1	0.4519	0.920
VIPERS 118125058	118125058	38.703823	-4.998663	21.8690	0.0255	W1P129	4	  2.5	0.4586	2	1	0.4508	0.696
VIPERS 118110015	118110015	38.708652	-5.071514	22.3629	0.0525	W1P129	4	  2.2	0.7645	2	1	0.4463	0.771
VIPERS 118119627	118119627	38.711065	-5.024961	22.0020	0.0384	W1P129	4	  2.5	0.4313	2	1	0.4524	0.802
VIPERS 118127256	118127256	38.709568	-4.986984	21.4428	0.0302	W1P129	4	  2.5	0.8298	2	1	0.4519	0.864
VIPERS 118112323	118112323	38.712374	-5.060332	22.1471	0.0417	W1P129	4	  1.5	0.7324	2	1	0.4524	-1.000
VIPERS 118130630	118130630	38.712858	-4.970542	21.7946	0.0367	W1P129	4	  0.0	9.9999	2	1	0.4508	-1.000
VIPERS 118109647	118109647	38.714889	-5.073264	21.9122	0.0392	W1P129	4	  1.2	0.7606	2	1	0.4508	-1.000
VIPERS 118120235	118120235	38.715342	-5.022061	22.0668	0.0366	W1P129	4	  2.5	0.6469	2	1	0.4524	0.756
VIPERS 118135463	118135463	38.719611	-4.946782	22.2100	0.0330	W1P129	4	  9.2	0.7851	2	1	0.4524	0.771
VIPERS 118119392	118119392	38.724971	-5.026312	22.4500	0.0658	W1P129	4	  2.2	0.6632	2	1	0.4463	0.756
VIPERS 118121937	118121937	38.726255	-5.011921	21.8790	0.0477	W1P129	4	  2.2	0.9319	2	1	0.4508	0.781
VIPERS 118120294	118120294	38.727413	-5.021228	21.6057	0.0178	W1P129	4	  4.5	0.6455	2	1	0.4525	0.856
VIPERS 118110962	118110962	38.729453	-5.066802	21.0705	0.0166	W1P129	4	  3.5	0.5219	2	1	0.4410	0.858
VIPERS 118119087	118119087	38.730579	-5.027461	21.6689	0.0245	W1P129	4	  4.5	0.6633	2	1	0.4525	0.856
VIPERS 118129611	118129611	38.730828	-4.976226	22.4439	0.0349	W1P129	4	  2.5	0.3762	2	1	0.4463	0.908
VIPERS 118114671	118114671	38.734086	-5.048449	21.0456	0.0115	W1P129	4	  4.5	0.5263	2	1	0.4410	0.858
VIPERS 118115546	118115546	38.735612	-5.043470	21.6845	0.0197	W1P129	4	  0.0	9.9999	2	1	-1.0000	-1.000
VIPERS 118118859	118118859	38.737002	-5.029412	22.2239	0.0380	W1P129	4	  2.5	0.6632	2	1	0.4524	0.756
VIPERS 118112376	118112376	38.738437	-5.059887	21.4096	0.0232	W1P129	4	  3.5	0.5976	2	1	0.4519	0.914
VIPERS 118125195	118125195	38.738882	-4.997394	21.0989	0.0188	W1P129	4	  4.2	0.8791	2	1	0.4410	0.864
VIPERS 118121640	118121640	38.742082	-5.014924	22.4657	0.0435	W1P129	4	  2.5	0.4578	2	1	0.4463	0.608
VIPERS 118119830	118119830	38.743477	-5.024020	22.3263	0.0308	W1P129	4	  4.5	0.6110	2	1	0.4463	0.718
VIPERS 118128213	118128213	38.744041	-4.982922	22.0492	0.0256	W1P129	4	  1.5	0.5315	2	1	0.4524	-1.000
VIPERS 118125104	118125104	38.745214	-4.997239	20.5690	0.0087	W1P129	4	  4.5	0.6432	2	1	0.4582	0.959
VIPERS 118112128	118112128	38.746831	-5.061703	22.2507	0.0269	W1P129	4	  2.2	0.6517	2	1	0.4463	0.756
VIPERS 118126845	118126845	38.748681	-4.989536	22.4281	0.0320	W1P129	4	 11.2	1.6719	2	1	0.4463	-1.000
VIPERS 118134668	118134668	38.746716	-4.951016	21.8879	0.0242	W1P129	4	  1.5	0.6771	2	1	0.4508	-1.000
VIPERS 117155482	117155482	37.718004	-4.872781	22.2350	0.0391	W1P126	2	  3.5	0.5911	2	1	0.4524	0.718
VIPERS 117163268	117163268	37.718924	-4.829188	20.2043	0.0076	W1P126	2	  3.5	0.5916	2	1	0.4392	0.967
VIPERS 117152399	117152399	37.720115	-4.889538	21.7000	0.0183	W1P126	2	  3.2	0.0000	2	1	-1.0000	-1.000
VIPERS 117160495	117160495	37.720657	-4.845020	21.8714	0.0215	W1P126	2	  4.5	1.1514	2	1	0.4508	0.533
VIPERS 117167534	117167534	37.720652	-4.807720	22.1775	0.0355	W1P126	2	  4.5	0.6246	2	1	0.4524	0.756
VIPERS 117153362	117153362	37.721725	-4.881814	21.9500	0.0276	W1P126	2	  2.2	0.8544	2	1	0.4508	0.821
VIPERS 117171783	117171783	37.722660	-4.782829	21.0901	0.0120	W1P126	2	  3.5	0.5266	2	1	0.4410	0.858
VIPERS 117156189	117156189	37.724435	-4.865849	21.3637	0.0184	W1P126	2	  3.2	0.8796	2	1	0.4519	0.864
VIPERS 117166895	117166895	37.726136	-4.810932	21.0182	0.0108	W1P126	2	  2.5	0.6330	2	1	0.4410	0.920
VIPERS 117153046	117153046	37.728125	-4.885400	21.5077	0.0213	W1P126	2	  4.5	0.7618	2	1	0.4525	0.838
VIPERS 117162988	117162988	37.727252	-4.832775	22.4960	0.0341	W1P126	2	  1.5	0.6860	2	1	0.4463	-1.000
VIPERS 117170006	117170006	37.727355	-4.795606	22.3461	0.0257	W1P126	2	  2.5	0.8557	2	1	0.4463	0.750
VIPERS 117155129	117155129	37.729326	-4.874500	22.3527	0.0390	W1P126	2	  4.5	0.6998	2	1	0.4463	0.756
VIPERS 117154814	117154814	37.734100	-4.868350	19.9493	0.0059	W1P126	2	  4.5	0.5899	2	1	0.4628	0.952
VIPERS 117169952	117169952	37.734316	-4.795663	22.0608	0.0246	W1P126	2	  1.2	0.9301	2	1	0.4524	-1.000
VIPERS 117166919	117166919	37.736472	-4.810516	21.1102	0.0145	W1P126	2	  2.2	0.6336	2	1	0.4410	0.920
VIPERS 117153249	117153249	37.737417	-4.884528	21.5878	0.0183	W1P126	2	  4.5	0.7135	2	1	0.4525	0.838
VIPERS 117171543	117171543	37.739385	-4.785848	21.0825	0.0186	W1P126	2	  1.5	0.8216	2	1	0.4410	-1.000
VIPERS 117156801	117156801	37.741207	-4.865801	22.2683	0.0289	W1P126	2	  1.2	0.9131	2	1	0.4463	-1.000
VIPERS 117166688	117166688	37.741165	-4.810315	20.1194	0.0086	W1P126	2	  1.2	0.4385	2	1	0.4392	-1.000
VIPERS 117160550	117160550	37.742559	-4.844678	21.2244	0.0183	W1P126	2	  1.5	0.8858	2	1	0.4410	-1.000
VIPERS 117152845	117152845	37.744553	-4.887526	22.4584	0.0541	W1P126	2	  2.2	0.9816	2	1	0.4463	0.745
VIPERS 117161400	117161400	37.744281	-4.838497	21.2900	0.0298	W1P126	2	  4.2	0.3938	2	1	0.4519	0.824
VIPERS 117159398	117159398	37.746229	-4.849647	21.5795	0.0242	W1P126	2	  1.2	0.8368	2	1	0.4525	-1.000
VIPERS 117161928	117161928	37.749081	-4.837213	22.3689	0.0461	W1P126	2	  1.5	0.6088	2	1	0.4463	-1.000
VIPERS 117169637	117169637	37.749136	-4.796940	22.3457	0.0434	W1P126	2	  2.2	0.6191	2	1	0.4463	0.756
VIPERS 117153361	117153361	37.752916	-4.883702	21.3594	0.0183	W1P126	2	  4.4	0.7188	2	1	0.4519	0.903
VIPERS 117160844	117160844	37.751661	-4.843319	21.4243	0.0209	W1P126	2	  4.5	0.6506	2	1	0.4519	0.920
VIPERS 117171475	117171475	37.751811	-4.787402	21.5322	0.0137	W1P126	2	  2.5	0.8546	2	1	0.4525	0.821
VIPERS 117152511	117152511	37.755158	-4.889294	22.4481	0.0565	W1P126	2	  3.2	0.6782	2	1	0.4463	0.756
VIPERS 117155986	117155986	37.757158	-4.869626	22.2203	0.0402	W1P126	2	  4.5	0.7196	2	1	0.4524	0.771
VIPERS 117166329	117166329	37.757700	-4.813991	21.8173	0.0224	W1P126	2	  2.5	0.5107	2	1	0.4508	0.782
VIPERS 117170142	117170142	37.760114	-4.789643	21.0272	0.0107	W1P126	2	  3.5	0.6272	2	1	0.4410	0.920
VIPERS 117154366	117154366	37.761037	-4.876589	21.1440	0.0163	W1P126	2	  3.2	0.2957	2	1	0.4410	0.808
VIPERS 117152561	117152561	37.762338	-4.885409	20.0775	0.0088	W1P126	2	  1.2	0.8617	2	1	0.4392	-1.000
VIPERS 117160709	117160709	37.762504	-4.843924	20.8340	0.0083	W1P126	2	  4.4	0.6859	2	1	0.4479	0.959
VIPERS 117159591	117159591	37.763707	-4.850347	21.8754	0.0188	W1P126	2	  3.5	0.5900	2	1	0.4508	0.844
VIPERS 117171000	117171000	37.764942	-4.789442	22.2495	0.0391	W1P126	2	  1.2	0.7620	2	1	0.4524	-1.000
VIPERS 117160348	117160348	37.766181	-4.846227	22.4484	0.0312	W1P126	2	  2.5	0.8403	2	1	0.4463	0.750
VIPERS 117170978	117170978	37.768926	-4.789999	22.3707	0.0287	W1P126	2	  2.5	0.6181	2	1	0.4463	0.756
VIPERS 117154526	117154526	37.770648	-4.875939	21.3508	0.0259	W1P126	2	  3.2	0.9158	2	1	0.4519	0.815
VIPERS 117168907	117168907	37.770857	-4.800752	21.9404	0.0237	W1P126	2	  2.5	1.1537	2	1	0.4508	0.533
VIPERS 117156755	117156755	37.772092	-4.864652	21.7470	0.0334	W1P126	2	  0.0	9.9999	2	1	0.4525	-1.000
VIPERS 117168601	117168601	37.772726	-4.802739	22.1137	0.0222	W1P126	2	  2.5	0.8297	2	1	0.4524	0.750
VIPERS 117152288	117152288	37.774689	-4.890212	22.0460	0.0355	W1P126	2	  2.5	0.6074	2	1	0.4524	0.718
VIPERS 117160664	117160664	37.774412	-4.844518	21.4430	0.0112	W1P126	2	  2.5	0.7139	2	1	0.4519	0.903
VIPERS 117153698	117153698	37.777244	-4.881259	21.6030	0.0238	W1P126	2	  2.5	0.7188	2	1	0.4525	0.838
VIPERS 117163507	117163507	37.777559	-4.827660	20.9997	0.0133	W1P126	2	  2.4	0.6395	2	1	0.4479	0.959
VIPERS 117163022	117163022	37.778867	-4.832056	22.2429	0.0340	W1P126	2	  4.4	0.6390	2	1	0.4524	0.756
VIPERS 117163465	117163465	37.780223	-4.827296	19.5336	0.0031	W1P126	2	  4.2	0.0000	2	1	0.4290	-1.000
VIPERS 117158766	117158766	37.781825	-4.849779	20.1945	0.0100	W1P126	2	  1.2	0.6582	2	1	0.4392	-1.000
VIPERS 117166931	117166931	37.782037	-4.811129	22.2055	0.0345	W1P126	2	  4.5	0.7002	2	1	0.4524	0.771
VIPERS 117169857	117169857	37.784450	-4.794446	21.5917	0.0156	W1P126	2	  1.2	0.5095	2	1	0.4525	-1.000
VIPERS 117156389	117156389	37.786068	-4.867960	22.4233	0.0371	W1P126	2	  2.5	0.5064	2	1	0.4463	0.646
VIPERS 117164333	117164333	37.785911	-4.824179	22.2890	0.0399	W1P126	2	  9.5	1.0243	2	1	0.4463	0.619
VIPERS 117170422	117170422	37.791041	-4.793181	21.7618	0.0153	W1P126	2	  3.2	0.7177	2	1	0.4508	0.838
VIPERS 117153195	117153195	37.791828	-4.884286	21.1635	0.0156	W1P126	2	  3.5	0.6407	2	1	0.4410	0.920
VIPERS 117169022	117169022	37.792557	-4.800419	22.2785	0.0326	W1P126	2	  2.5	0.7599	2	1	0.4463	0.771
VIPERS 117150187	117150187	37.794045	-4.900404	20.5048	0.0075	W1P126	2	  3.5	0.6419	2	1	0.4582	0.959
VIPERS 117158758	117158758	37.794198	-4.853273	20.7888	0.0101	W1P126	2	  4.5	0.6995	2	1	0.4479	0.959
VIPERS 117167178	117167178	37.794275	-4.809877	21.7355	0.0243	W1P126	2	  2.5	0.9194	2	1	0.4525	0.781
VIPERS 117166402	117166402	37.795550	-4.814034	22.0030	0.0255	W1P126	2	  2.5	0.6237	2	1	0.4524	0.756
VIPERS 117154658	117154658	37.796717	-4.875768	21.7457	0.0301	W1P126	2	  2.2	0.6012	2	1	0.4525	0.844
VIPERS 117167146	117167146	37.798222	-4.809549	21.7964	0.0197	W1P126	2	  9.2	0.9814	2	1	0.4508	0.781
VIPERS 117154163	117154163	37.802060	-4.878287	21.9125	0.0352	W1P126	2	  1.2	0.7003	2	1	0.4508	-1.000
VIPERS 117151837	117151837	37.803376	-4.890070	20.7717	0.0191	W1P126	2	  1.5	0.6183	2	1	0.4479	-1.000
VIPERS 117160950	117160950	37.804158	-4.842970	21.6097	0.0143	W1P126	2	  2.4	0.5082	2	1	0.4525	0.782
VIPERS 117168901	117168901	37.803622	-4.797585	21.7708	0.0221	W1P126	2	  3.2	0.8196	2	1	0.4508	0.821
VIPERS 117165103	117165103	37.807415	-4.820424	21.7794	0.0199	W1P126	2	  3.5	0.8596	2	1	0.4508	0.821
VIPERS 117151680	117151680	37.809124	-4.892074	20.9903	0.0214	W1P126	2	  2.2	0.7850	2	1	0.4479	0.939
VIPERS 117163777	117163777	37.809339	-4.827888	22.2374	0.0308	W1P126	2	  3.5	0.7620	2	1	0.4524	0.771
VIPERS 117161711	117161711	37.812018	-4.837583	21.7151	0.0159	W1P126	2	  3.5	0.7186	2	1	0.4525	0.838
